金融機構名稱,流通卡數,有效卡數,當月發卡數,當月停卡數,循環信用,未到期,當月簽帳,當月預借,逾期三個月以上,逾期六個月以上,備抵呆帳,當月轉銷,當年度轉銷
臺灣銀行,228340,111509,1434,1896,239488,11693,704611,1441,0.244296785695079,0.0932561500428521,653.919153099838,941,10917
臺灣土地銀行,174901,88750,7015,1240,209849,29912,627830,882,0.152363675906521,0.0921843489264107,2181.11464900997,667,8515
合作金庫商業銀行,395473,241903,6240,3491,577769,194521,2324306,5120,0.276607948493077,0.228782641076544,314.636174264436,7605,38027
第一商業銀行,891340,596722,13525,10498,1358995,1033705,4201091,16187,0.131397798659394,0,2093.90467936551,5495,54293
華南商業銀行,792123,568672,17250,7603,700342,1167892,4038484,1230,0.0850796771627741,0,998.218515191114,0,26877
彰化商業銀行,434771,213060,5717,2622,260094,105811,1226831,720,0.219132317137313,0.0147651329939254,776.228532562489,0,11510
上海商業儲蓄銀行,365688,189384,1194,2069,757266,193963,1192153,6961,0.545380773439091,0.141685932518072,2803.95690455928,3421,25791
台北富邦商業銀行,2275159,1617158,24034,24501,6853412,5415185,17044677,109956,0.185589179547753,0.00124839999248697,711.16948392758,23921,235255
國泰世華商業銀行,5071267,3564481,60545,85098,14095807,9990202,29661590,272282,0.138036393195829,0,2236.1451884831,27017,265165
高雄銀行,9086,3976,37,61,6592,130,173131,131,0.227927063339731,0.227927063339731,276.560788608981,2,85
兆豐國際商業銀行,601979,399125,7917,5813,1178327,793618,2669203,7481,0.187537436614953,0.0350246681572726,610.966004575918,6987,30484
花旗(台灣)商業銀行,2918634,2486708,18019,30029,16652315,9525016,21875784,208206,0.50454045182294,0.0899692896837803,665.980339040603,62634,601156
澳盛(台灣)商業銀行,613930,373324,5924,5643,3304050,1579674,3530421,22660,0.457140350138703,0,337.899806742643,10580,120244
臺灣中小企業銀行,332592,130271,1030,1640,505128,96171,973300,5734,0.234458300749436,0.0426354075033944,436.471520340171,3790,30760
渣打國際商業銀行,395830,241750,1633,4919,2151473,602757,1579616,11552,0.471222481877244,0,487.998277209675,10060,115862
台中商業銀行,189490,76568,6066,1202,237829,39151,473332,0,1.67809950393537,0.551866280055262,410.855945725265,0,15463
匯豐(台灣)商業銀行,630201,442516,6238,7449,2935983,1808575,4704903,54135,0.253833153134334,0,2522.56958657388,8834,86176
華泰商業銀行,10267,6546,15,29,19047,2987,58030,0,0.69619029201315,0.364855282666151,199.75703676538,0,985
臺灣新光商業銀行,907443,460101,7970,4932,2176892,1276828,3652908,27919,0.188397717859661,0.00423428673019405,237.159992705739,5827,59068
陽信商業銀行,70353,38414,924,530,258568,50877,249671,520,0.140787917005618,0,1214.3494824073,0,11672
三信商業銀行,16779,11312,122,64,31831,13214,118989,273,0.200006826171542,0,6626.23389660365,0,1037
聯邦商業銀行,1815908,802354,24478,15903,4701965,3131502,5567849,174244,0.312984009696731,0,124.012568354352,12863,129469
遠東國際商業銀行,1510258,1008838,16700,11109,5052040,5993697,5021484,240234,0.295359762701002,0.0948504670263392,100.875390114414,15242,142861
元大商業銀行,412631,229990,13025,2857,485053,428341,3087218,1240,0.161446263781147,0,1082.17054263566,1002,15591
永豐商業銀行,2169164,1318705,20316,16273,5046950,4170746,7566565,134594,0.389660754880623,0.103430873760165,628.885017716643,14986,134823
玉山商業銀行,3907811,2735477,46188,22691,10449235,8872350,22809866,103939,0.22350873582708,0,1425.72021485586,38188,365474
凱基商業銀行,507823,208201,4585,3639,1208158,477167,1038429,11196,1.35352909383657,0.699508476446769,124.601142939554,9869,59935
星展(台灣)商業銀行,12647,6236,103,128,19334,657,61915,60,0.851167315175097,0,856.280273372703,0,2304
台新國際商業銀行,3583167,2431192,33148,25434,10499765,9614040,17126078,157363,0.265433284439623,0.014193990075061,535.978390990532,19527,208906
大眾商業銀行,600381,311162,9621,6778,901015,3863476,2045871,75725,8.66482799016715e-05,7.22068999180596e-05,450.558434852455,7944,74315
日盛國際商業銀行,189900,103907,436,933,474753,214999,436607,9061,0.194590492709632,0,291.24302075478,1997,18926
安泰商業銀行,189731,71222,1194,612,438434,1164435,460552,2062,0.646126924859646,0.17668983175024,571.36966024696,0,10953
中國信託商業銀行,5869043,3826677,45828,30599,14200915,12977227,28683874,760785,0.187554781725564,0.000635367255385763,645.183312058238,69401,617124
台灣樂天信用卡(股)公司,56432,43467,10382,161,26590,52063,256750,444,0.0941864340954892,0.0525976190403381,331.670211025683,0,0
台灣美國運通國際(股)公司,162333,88311,3297,3162,329006,0,4113371,1487,0.124609336449559,0,390.805636318215,6019,26591
台灣永旺信用卡(股)公司,93600,41730,114,5638,276408,69797,174243,3505,1.20341358294002,0.240451354460001,1386.67958754416,1651,27161
