金融機構名稱,當月發卡數
臺灣銀行,918
臺灣土地銀行,6508
合作金庫商業銀行,5300
第一商業銀行,18236
華南商業銀行,13838
彰化商業銀行,12912
上海商業儲蓄銀行,2453
台北富邦商業銀行,19165
國泰世華商業銀行,65846
高雄銀行,92
兆豐國際商業銀行,11115
花旗(台灣)商業銀行,22065
臺灣中小企業銀行,4010
渣打國際商業銀行,5509
台中商業銀行,1418
滙豐(台灣)商業銀行,8442
華泰商業銀行,20
臺灣新光商業銀行,7192
陽信商業銀行,1064
三信商業銀行,109
聯邦商業銀行,20994
遠東國際商業銀行,10429
元大商業銀行,10253
永豐商業銀行,14040
玉山商業銀行,39294
凱基商業銀行,4466
星展(台灣)商業銀行,106226
台新國際商業銀行,69423
日盛國際商業銀行,389
安泰商業銀行,679
中國信託商業銀行,80838
台灣樂天信用卡股份有限公司,10364
台灣美國運通國際(股)公司,3397
台灣永旺信用卡(股)公司,164
