金融機構名稱,當月發卡數
臺灣銀行,1117
臺灣土地銀行,1220
合作金庫商業銀行,4318
第一商業銀行,16126
華南商業銀行,8297
彰化商業銀行,8760
上海商業儲蓄銀行,1910
台北富邦商業銀行,57859
國泰世華商業銀行,39698
高雄銀行,19
兆豐國際商業銀行,5433
花旗(台灣)商業銀行,244
臺灣中小企業銀行,370
渣打國際商業銀行,3119
台中商業銀行,1481
滙豐(台灣)商業銀行,10125
華泰商業銀行,15
臺灣新光商業銀行,7853
陽信商業銀行,1191
三信商業銀行,318
聯邦商業銀行,44252
遠東國際商業銀行,5557
元大商業銀行,4452
永豐商業銀行,11839
玉山商業銀行,61083
凱基商業銀行,1550
星展(台灣)商業銀行,178847
台新國際商業銀行,47873
安泰商業銀行,436
中國信託商業銀行,72034
台灣樂天信用卡股份有限公司,1964
台灣美國運通國際(股)公司,2422
