金融機構名稱,當月發卡數
臺灣銀行,608
臺灣土地銀行,3876
合作金庫商業銀行,4938
第一商業銀行,23362
華南商業銀行,12750
彰化商業銀行,604
上海商業儲蓄銀行,2208
台北富邦商業銀行,23545
國泰世華商業銀行,62031
高雄銀行,74
兆豐國際商業銀行,13715
花旗(台灣)商業銀行,16811
臺灣中小企業銀行,1816
渣打國際商業銀行,5101
台中商業銀行,1544
滙豐(台灣)商業銀行,5933
華泰商業銀行,44
臺灣新光商業銀行,4135
陽信商業銀行,1209
三信商業銀行,51
聯邦商業銀行,18494
遠東國際商業銀行,10412
元大商業銀行,8740
永豐商業銀行,25361
玉山商業銀行,64604
凱基商業銀行,4173
星展(台灣)商業銀行,8179
台新國際商業銀行,70691
日盛國際商業銀行,291
安泰商業銀行,672
中國信託商業銀行,57080
台灣樂天信用卡股份有限公司,8236
台灣美國運通國際(股)公司,3123
台灣永旺信用卡(股)公司,129
