金融機構名稱,當月發卡數
臺灣銀行,1474
臺灣土地銀行,3574
合作金庫商業銀行,11487
第一商業銀行,14345
華南商業銀行,10473
彰化商業銀行,4674
上海商業儲蓄銀行,5370
台北富邦商業銀行,130834
國泰世華商業銀行,64225
高雄銀行,36
兆豐國際商業銀行,14012
花旗(台灣)商業銀行,26829
臺灣中小企業銀行,565
渣打國際商業銀行,3427
台中商業銀行,1827
滙豐(台灣)商業銀行,6957
華泰商業銀行,7
臺灣新光商業銀行,8868
陽信商業銀行,893
三信商業銀行,103
聯邦商業銀行,47903
遠東國際商業銀行,24248
元大商業銀行,4299
永豐商業銀行,32640
玉山商業銀行,120659
凱基商業銀行,4631
星展(台灣)商業銀行,6249
台新國際商業銀行,103770
日盛國際商業銀行,255
安泰商業銀行,559
中國信託商業銀行,78368
台灣樂天信用卡股份有限公司,7837
台灣美國運通國際(股)公司,3044
