金融機構名稱,當月發卡數
臺灣銀行,1917
臺灣土地銀行,2281
合作金庫商業銀行,10403
第一商業銀行,24890
華南商業銀行,12276
彰化商業銀行,3988
上海商業儲蓄銀行,2589
台北富邦商業銀行,65279
國泰世華商業銀行,45409
高雄銀行,64
兆豐國際商業銀行,9643
花旗(台灣)商業銀行,17214
臺灣中小企業銀行,855
渣打國際商業銀行,1515
台中商業銀行,1659
滙豐(台灣)商業銀行,9972
華泰商業銀行,4
臺灣新光商業銀行,11840
陽信商業銀行,1256
三信商業銀行,153
聯邦商業銀行,18418
遠東國際商業銀行,7490
元大商業銀行,3522
永豐商業銀行,15365
玉山商業銀行,39298
凱基商業銀行,4448
星展(台灣)商業銀行,3482
台新國際商業銀行,47851
日盛國際商業銀行,227
安泰商業銀行,395
中國信託商業銀行,71291
台灣樂天信用卡股份有限公司,1230
台灣美國運通國際(股)公司,1873
