金融機構名稱,當月發卡數
臺灣銀行,1624
臺灣土地銀行,1777
合作金庫商業銀行,7014
第一商業銀行,18133
華南商業銀行,14108
彰化商業銀行,17928
上海商業儲蓄銀行,2481
台北富邦商業銀行,58321
國泰世華商業銀行,62266
高雄銀行,12
兆豐國際商業銀行,6908
花旗(台灣)商業銀行,366
臺灣中小企業銀行,675
渣打國際商業銀行,3993
台中商業銀行,1941
滙豐(台灣)商業銀行,12296
華泰商業銀行,15
臺灣新光商業銀行,9108
陽信商業銀行,1704
三信商業銀行,419
聯邦商業銀行,50343
遠東國際商業銀行,6435
元大商業銀行,5990
永豐商業銀行,15923
玉山商業銀行,73614
凱基商業銀行,2350
星展(台灣)商業銀行,142622
台新國際商業銀行,59480
安泰商業銀行,608
中國信託商業銀行,82732
台灣樂天信用卡股份有限公司,2523
台灣美國運通國際(股)公司,3649
