金融機構名稱,當月發卡數
臺灣銀行,1653
臺灣土地銀行,2795
合作金庫商業銀行,6210
第一商業銀行,13653
華南商業銀行,7166
彰化商業銀行,21419
上海商業儲蓄銀行,6293
台北富邦商業銀行,39419
國泰世華商業銀行,82642
高雄銀行,54
兆豐國際商業銀行,13024
花旗(台灣)商業銀行,22207
臺灣中小企業銀行,400
渣打國際商業銀行,2994
台中商業銀行,1188
滙豐(台灣)商業銀行,7349
華泰商業銀行,8
臺灣新光商業銀行,8331
陽信商業銀行,1108
三信商業銀行,137
聯邦商業銀行,35019
遠東國際商業銀行,12869
元大商業銀行,5396
永豐商業銀行,109363
玉山商業銀行,181405
凱基商業銀行,5492
星展(台灣)商業銀行,6814
台新國際商業銀行,62871
日盛國際商業銀行,294
安泰商業銀行,547
中國信託商業銀行,54948
台灣樂天信用卡股份有限公司,6805
台灣美國運通國際(股)公司,3183
