金融機構名稱,當月發卡數
臺灣銀行,2554
臺灣土地銀行,10552
合作金庫商業銀行,5068
第一商業銀行,11299
華南商業銀行,12694
彰化商業銀行,13136
上海商業儲蓄銀行,3343
台北富邦商業銀行,23788
國泰世華商業銀行,64728
高雄銀行,77
兆豐國際商業銀行,15462
花旗(台灣)商業銀行,23273
臺灣中小企業銀行,851
渣打國際商業銀行,6003
台中商業銀行,1158
滙豐(台灣)商業銀行,7999
華泰商業銀行,15
臺灣新光商業銀行,5878
陽信商業銀行,1268
三信商業銀行,128
聯邦商業銀行,25746
遠東國際商業銀行,9803
元大商業銀行,8967
永豐商業銀行,12394
玉山商業銀行,33470
凱基商業銀行,4184
星展(台灣)商業銀行,59855
台新國際商業銀行,66085
日盛國際商業銀行,407
安泰商業銀行,680
中國信託商業銀行,62816
台灣樂天信用卡股份有限公司,9684
台灣美國運通國際(股)公司,3448
台灣永旺信用卡(股)公司,176
