金融機構名稱,當月發卡數
臺灣銀行,2224
臺灣土地銀行,1708
合作金庫商業銀行,6109
第一商業銀行,13999
華南商業銀行,8857
彰化商業銀行,5908
上海商業儲蓄銀行,3173
台北富邦商業銀行,117529
國泰世華商業銀行,53914
高雄銀行,12
兆豐國際商業銀行,6094
花旗(台灣)商業銀行,433
臺灣中小企業銀行,317
渣打國際商業銀行,4261
台中商業銀行,1482
滙豐(台灣)商業銀行,8216
華泰商業銀行,11
臺灣新光商業銀行,9905
陽信商業銀行,683
三信商業銀行,188
聯邦商業銀行,50618
遠東國際商業銀行,8441
元大商業銀行,4971
永豐商業銀行,13687
玉山商業銀行,117351
凱基商業銀行,1056
星展(台灣)商業銀行,11728
台新國際商業銀行,59703
安泰商業銀行,577
中國信託商業銀行,97186
台灣樂天信用卡股份有限公司,3316
台灣美國運通國際(股)公司,3202
