金融機構名稱,當月發卡數
臺灣銀行,1825
臺灣土地銀行,1651
合作金庫商業銀行,6296
第一商業銀行,12881
華南商業銀行,7203
彰化商業銀行,7199
上海商業儲蓄銀行,1838
台北富邦商業銀行,62072
國泰世華商業銀行,53532
高雄銀行,31
兆豐國際商業銀行,6518
花旗(台灣)商業銀行,317
臺灣中小企業銀行,514
渣打國際商業銀行,1962
台中商業銀行,1410
滙豐(台灣)商業銀行,10988
華泰商業銀行,44
臺灣新光商業銀行,3845
陽信商業銀行,1039
三信商業銀行,295
聯邦商業銀行,25108
遠東國際商業銀行,6860
元大商業銀行,5732
永豐商業銀行,18324
玉山商業銀行,112876
凱基商業銀行,3344
星展(台灣)商業銀行,19367
台新國際商業銀行,135593
安泰商業銀行,851
中國信託商業銀行,72801
台灣樂天信用卡股份有限公司,1683
台灣美國運通國際(股)公司,3442
