金融機構名稱,當月發卡數
臺灣銀行,7299
臺灣土地銀行,4016
合作金庫商業銀行,5421
第一商業銀行,17417
華南商業銀行,12695
彰化商業銀行,7903
上海商業儲蓄銀行,5722
台北富邦商業銀行,44956
國泰世華商業銀行,60591
高雄銀行,45
兆豐國際商業銀行,26391
花旗(台灣)商業銀行,19084
臺灣中小企業銀行,910
渣打國際商業銀行,6381
台中商業銀行,1851
滙豐(台灣)商業銀行,11069
華泰商業銀行,35
臺灣新光商業銀行,10892
陽信商業銀行,1646
三信商業銀行,227
聯邦商業銀行,18733
遠東國際商業銀行,9529
元大商業銀行,7327
永豐商業銀行,21709
玉山商業銀行,66792
凱基商業銀行,6058
星展(台灣)商業銀行,7784
台新國際商業銀行,104306
日盛國際商業銀行,363
安泰商業銀行,611
中國信託商業銀行,65440
台灣樂天信用卡股份有限公司,9337
台灣美國運通國際(股)公司,3257
台灣永旺信用卡(股)公司,29
