金融機構名稱,當月發卡數
臺灣銀行,5515
臺灣土地銀行,1826
合作金庫商業銀行,5334
第一商業銀行,7057
華南商業銀行,11674
彰化商業銀行,2172
上海商業儲蓄銀行,1778
台北富邦商業銀行,31811
國泰世華商業銀行,57478
高雄銀行,59
兆豐國際商業銀行,3177
花旗(台灣)商業銀行,15462
澳盛(台灣)商業銀行,3831
臺灣中小企業銀行,536
渣打國際商業銀行,927
台中商業銀行,1431
匯豐(台灣)商業銀行,6094
華泰商業銀行,9
臺灣新光商業銀行,5907
陽信商業銀行,1103
三信商業銀行,171
聯邦商業銀行,32204
遠東國際商業銀行,9628
元大商業銀行,9171
永豐商業銀行,10837
玉山商業銀行,43494
凱基商業銀行,8815
星展(台灣)商業銀行,17
台新國際商業銀行,54405
大眾商業銀行,7087
日盛國際商業銀行,430
安泰商業銀行,519
中國信託商業銀行,64863
台灣樂天信用卡股份有限公司,13022
台灣美國運通國際(股)公司,2747
台灣永旺信用卡(股)公司,72
