金融機構名稱,當月發卡數
臺灣銀行,1315
臺灣土地銀行,1018
合作金庫商業銀行,3660
第一商業銀行,11323
華南商業銀行,7886
彰化商業銀行,4527
上海商業儲蓄銀行,3513
台北富邦商業銀行,46377
國泰世華商業銀行,502672
高雄銀行,19
兆豐國際商業銀行,7669
花旗(台灣)商業銀行,11545
臺灣中小企業銀行,239
渣打國際商業銀行,584
台中商業銀行,1158
滙豐(台灣)商業銀行,10621
華泰商業銀行,24
臺灣新光商業銀行,10026
陽信商業銀行,836
三信商業銀行,196
聯邦商業銀行,48812
遠東國際商業銀行,12280
元大商業銀行,4930
永豐商業銀行,19045
玉山商業銀行,44613
凱基商業銀行,1595
星展(台灣)商業銀行,4916
台新國際商業銀行,40573
日盛國際商業銀行,32
安泰商業銀行,319
中國信託商業銀行,92625
台灣樂天信用卡股份有限公司,3277
台灣美國運通國際(股)公司,2780
