金融機構名稱,當月發卡數
臺灣銀行,1651
臺灣土地銀行,2667
合作金庫商業銀行,5414
第一商業銀行,13576
華南商業銀行,7129
彰化商業銀行,3540
上海商業儲蓄銀行,2337
台北富邦商業銀行,62752
國泰世華商業銀行,63137
高雄銀行,388
兆豐國際商業銀行,11647
花旗(台灣)商業銀行,11725
臺灣中小企業銀行,675
渣打國際商業銀行,18952
台中商業銀行,1130
滙豐(台灣)商業銀行,6496
華泰商業銀行,97
臺灣新光商業銀行,11053
陽信商業銀行,865
三信商業銀行,112
聯邦商業銀行,24203
遠東國際商業銀行,10236
元大商業銀行,3114
永豐商業銀行,22900
玉山商業銀行,64471
凱基商業銀行,4372
星展(台灣)商業銀行,7466
台新國際商業銀行,53383
日盛國際商業銀行,255
安泰商業銀行,436
中國信託商業銀行,77530
台灣樂天信用卡股份有限公司,2272
台灣美國運通國際(股)公司,1725
