金融機構名稱,當月發卡數
臺灣銀行,1291
臺灣土地銀行,1450
合作金庫商業銀行,6037
第一商業銀行,10431
華南商業銀行,6920
彰化商業銀行,3819
上海商業儲蓄銀行,3645
台北富邦商業銀行,51881
國泰世華商業銀行,60911
高雄銀行,149
兆豐國際商業銀行,7184
花旗(台灣)商業銀行,27787
臺灣中小企業銀行,21243
渣打國際商業銀行,1704
台中商業銀行,1293
滙豐(台灣)商業銀行,9410
華泰商業銀行,10
臺灣新光商業銀行,12574
陽信商業銀行,1714
三信商業銀行,100
聯邦商業銀行,23169
遠東國際商業銀行,10498
元大商業銀行,2367
永豐商業銀行,89629
玉山商業銀行,48214
凱基商業銀行,5097
星展(台灣)商業銀行,3656
台新國際商業銀行,63419
日盛國際商業銀行,277
安泰商業銀行,316
中國信託商業銀行,91967
台灣樂天信用卡股份有限公司,1591
台灣美國運通國際(股)公司,2236
