金融機構名稱,當月發卡數
臺灣銀行,1590
臺灣土地銀行,2168
合作金庫商業銀行,3797
第一商業銀行,8502
華南商業銀行,5980
彰化商業銀行,6179
上海商業儲蓄銀行,4268
台北富邦商業銀行,129372
國泰世華商業銀行,52753
高雄銀行,133
兆豐國際商業銀行,8991
花旗(台灣)商業銀行,14183
臺灣中小企業銀行,331
渣打國際商業銀行,4064
台中商業銀行,905
滙豐(台灣)商業銀行,9953
華泰商業銀行,3
臺灣新光商業銀行,7163
陽信商業銀行,1060
三信商業銀行,102
聯邦商業銀行,28120
遠東國際商業銀行,9400
元大商業銀行,3266
永豐商業銀行,42764
玉山商業銀行,90310
凱基商業銀行,18190
星展(台灣)商業銀行,5025
台新國際商業銀行,59400
日盛國際商業銀行,187
安泰商業銀行,379
中國信託商業銀行,69461
台灣樂天信用卡股份有限公司,5478
台灣美國運通國際(股)公司,2896
