金融機構名稱,當月發卡數
臺灣銀行,1922
臺灣土地銀行,2291
合作金庫商業銀行,7377
第一商業銀行,16767
華南商業銀行,13992
彰化商業銀行,5949
上海商業儲蓄銀行,3156
台北富邦商業銀行,56172
國泰世華商業銀行,61300
高雄銀行,47
兆豐國際商業銀行,10383
花旗(台灣)商業銀行,17624
臺灣中小企業銀行,458
渣打國際商業銀行,828
台中商業銀行,1470
滙豐(台灣)商業銀行,7929
華泰商業銀行,13
臺灣新光商業銀行,11711
陽信商業銀行,1357
三信商業銀行,301
聯邦商業銀行,43006
遠東國際商業銀行,12621
元大商業銀行,4880
永豐商業銀行,17889
玉山商業銀行,57980
凱基商業銀行,3113
星展(台灣)商業銀行,5203
台新國際商業銀行,58028
日盛國際商業銀行,80
安泰商業銀行,383
中國信託商業銀行,114897
台灣樂天信用卡股份有限公司,2079
台灣美國運通國際(股)公司,2542
