金融機構名稱,當月發卡數
臺灣銀行,907
臺灣土地銀行,3758
合作金庫商業銀行,7361
第一商業銀行,24455
華南商業銀行,18637
彰化商業銀行,1376
上海商業儲蓄銀行,2896
台北富邦商業銀行,23189
國泰世華商業銀行,63063
高雄銀行,96
兆豐國際商業銀行,15602
花旗(台灣)商業銀行,19143
臺灣中小企業銀行,2006
渣打國際商業銀行,4741
台中商業銀行,1185
滙豐(台灣)商業銀行,7821
華泰商業銀行,5
臺灣新光商業銀行,6553
陽信商業銀行,1119
三信商業銀行,61
聯邦商業銀行,19176
遠東國際商業銀行,18809
元大商業銀行,104672
永豐商業銀行,18909
玉山商業銀行,60512
凱基商業銀行,3526
星展(台灣)商業銀行,7715
台新國際商業銀行,73112
日盛國際商業銀行,383
安泰商業銀行,729
中國信託商業銀行,105151
台灣樂天信用卡股份有限公司,8432
台灣美國運通國際(股)公司,2990
台灣永旺信用卡(股)公司,155
