金融機構名稱,當月發卡數
臺灣銀行,941
臺灣土地銀行,7512
合作金庫商業銀行,11429
第一商業銀行,26557
華南商業銀行,17403
彰化商業銀行,17411
上海商業儲蓄銀行,3042
台北富邦商業銀行,20571
國泰世華商業銀行,68383
高雄銀行,135
兆豐國際商業銀行,10872
花旗(台灣)商業銀行,21551
臺灣中小企業銀行,4554
渣打國際商業銀行,5990
台中商業銀行,1212
滙豐(台灣)商業銀行,9850
華泰商業銀行,12
臺灣新光商業銀行,7004
陽信商業銀行,962
三信商業銀行,68
聯邦商業銀行,21692
遠東國際商業銀行,11807
元大商業銀行,10587
永豐商業銀行,13516
玉山商業銀行,64199
凱基商業銀行,5212
星展(台灣)商業銀行,6468
台新國際商業銀行,72498
日盛國際商業銀行,418
安泰商業銀行,694
中國信託商業銀行,87221
台灣樂天信用卡股份有限公司,10687
台灣美國運通國際(股)公司,3557
台灣永旺信用卡(股)公司,134
