金融機構名稱,當月發卡數
臺灣銀行,1094
臺灣土地銀行,1308
合作金庫商業銀行,9305
第一商業銀行,11482
華南商業銀行,8227
彰化商業銀行,1926
上海商業儲蓄銀行,1862
台北富邦商業銀行,42514
國泰世華商業銀行,24258
高雄銀行,28
兆豐國際商業銀行,6356
花旗(台灣)商業銀行,12896
臺灣中小企業銀行,829
渣打國際商業銀行,937
台中商業銀行,719
滙豐(台灣)商業銀行,8575
華泰商業銀行,4
臺灣新光商業銀行,7428
陽信商業銀行,875
三信商業銀行,78
聯邦商業銀行,9125
遠東國際商業銀行,2670
元大商業銀行,3364
永豐商業銀行,10983
玉山商業銀行,32731
凱基商業銀行,4231
星展(台灣)商業銀行,1614
台新國際商業銀行,40384
日盛國際商業銀行,197
安泰商業銀行,444
中國信託商業銀行,45825
台灣樂天信用卡股份有限公司,1039
台灣美國運通國際(股)公司,832
