金融機構名稱,當月發卡數
臺灣銀行,2022
臺灣土地銀行,1516
合作金庫商業銀行,6000
第一商業銀行,15669
華南商業銀行,14836
彰化商業銀行,14494
上海商業儲蓄銀行,2486
台北富邦商業銀行,80656
國泰世華商業銀行,56940
高雄銀行,13
兆豐國際商業銀行,7140
花旗(台灣)商業銀行,251
臺灣中小企業銀行,719
渣打國際商業銀行,2648
台中商業銀行,1478
滙豐(台灣)商業銀行,8070
華泰商業銀行,23
臺灣新光商業銀行,5729
陽信商業銀行,1651
三信商業銀行,340
聯邦商業銀行,37551
遠東國際商業銀行,6275
元大商業銀行,5572
永豐商業銀行,18145
玉山商業銀行,68771
凱基商業銀行,2003
星展(台灣)商業銀行,70650
台新國際商業銀行,60711
安泰商業銀行,596
中國信託商業銀行,87935
台灣樂天信用卡股份有限公司,2029
台灣美國運通國際(股)公司,3480
