金融機構名稱,當月發卡數
臺灣銀行,1994
臺灣土地銀行,1889
合作金庫商業銀行,6599
第一商業銀行,12391
華南商業銀行,6871
彰化商業銀行,10126
上海商業儲蓄銀行,1779
台北富邦商業銀行,57789
國泰世華商業銀行,59478
高雄銀行,12
兆豐國際商業銀行,5848
花旗(台灣)商業銀行,191
臺灣中小企業銀行,565
渣打國際商業銀行,2512
台中商業銀行,1308
滙豐(台灣)商業銀行,6872
華泰商業銀行,39
臺灣新光商業銀行,3125
陽信商業銀行,961
三信商業銀行,272
聯邦商業銀行,27562
遠東國際商業銀行,5505
元大商業銀行,5340
永豐商業銀行,14630
玉山商業銀行,59641
凱基商業銀行,1625
星展(台灣)商業銀行,42121
台新國際商業銀行,48163
安泰商業銀行,711
中國信託商業銀行,68717
台灣樂天信用卡股份有限公司,1731
台灣美國運通國際(股)公司,3441
