金融機構名稱,當月發卡數
臺灣銀行,2700
臺灣土地銀行,4836
合作金庫商業銀行,9919
第一商業銀行,19843
華南商業銀行,9498
彰化商業銀行,3107
上海商業儲蓄銀行,1964
台北富邦商業銀行,63999
國泰世華商業銀行,75855
高雄銀行,26
兆豐國際商業銀行,7500
花旗(台灣)商業銀行,18593
臺灣中小企業銀行,296
渣打國際商業銀行,1447
台中商業銀行,2325
滙豐(台灣)商業銀行,6844
華泰商業銀行,4
臺灣新光商業銀行,9929
陽信商業銀行,854
三信商業銀行,335
聯邦商業銀行,30439
遠東國際商業銀行,12208
元大商業銀行,12783
永豐商業銀行,15518
玉山商業銀行,40300
凱基商業銀行,3186
星展(台灣)商業銀行,4936
台新國際商業銀行,68599
日盛國際商業銀行,263
安泰商業銀行,446
中國信託商業銀行,90194
台灣樂天信用卡股份有限公司,1247
台灣美國運通國際(股)公司,2654
