金融機構名稱,當月發卡數
臺灣銀行,2504
臺灣土地銀行,1657
合作金庫商業銀行,7239
第一商業銀行,20964
華南商業銀行,12777
彰化商業銀行,18717
上海商業儲蓄銀行,4641
台北富邦商業銀行,381268
國泰世華商業銀行,610363
高雄銀行,23
兆豐國際商業銀行,11421
花旗(台灣)商業銀行,21253
臺灣中小企業銀行,469
渣打國際商業銀行,1117
台中商業銀行,1834
滙豐(台灣)商業銀行,13016
華泰商業銀行,30
臺灣新光商業銀行,13649
陽信商業銀行,1879
三信商業銀行,396
聯邦商業銀行,60860
遠東國際商業銀行,11998
元大商業銀行,11137
永豐商業銀行,16159
玉山商業銀行,117205
凱基商業銀行,2995
星展(台灣)商業銀行,7106
台新國際商業銀行,73221
日盛國際商業銀行,1288
安泰商業銀行,810
中國信託商業銀行,126806
台灣樂天信用卡股份有限公司,3783
台灣美國運通國際(股)公司,4679
