金融機構名稱,當月發卡數
臺灣銀行,2372
臺灣土地銀行,5977
合作金庫商業銀行,10577
第一商業銀行,16383
華南商業銀行,11542
彰化商業銀行,4961
上海商業儲蓄銀行,2516
台北富邦商業銀行,54266
國泰世華商業銀行,103914
高雄銀行,29
兆豐國際商業銀行,8432
花旗(台灣)商業銀行,17209
臺灣中小企業銀行,330
渣打國際商業銀行,1369
台中商業銀行,1673
滙豐(台灣)商業銀行,7264
華泰商業銀行,6
臺灣新光商業銀行,10618
陽信商業銀行,1531
三信商業銀行,325
聯邦商業銀行,20891
遠東國際商業銀行,11234
元大商業銀行,11025
永豐商業銀行,11813
玉山商業銀行,49247
凱基商業銀行,3791
星展(台灣)商業銀行,9576
台新國際商業銀行,59288
日盛國際商業銀行,246
安泰商業銀行,371
中國信託商業銀行,84040
台灣樂天信用卡股份有限公司,1156
台灣美國運通國際(股)公司,2338
