金融機構名稱,當月發卡數
臺灣銀行,2335
臺灣土地銀行,2118
合作金庫商業銀行,7328
第一商業銀行,17159
華南商業銀行,9587
彰化商業銀行,7381
上海商業儲蓄銀行,3735
台北富邦商業銀行,275787
國泰世華商業銀行,129302
高雄銀行,62
兆豐國際商業銀行,7683
花旗(台灣)商業銀行,281
臺灣中小企業銀行,401
渣打國際商業銀行,8490
台中商業銀行,1554
滙豐(台灣)商業銀行,9203
華泰商業銀行,26
臺灣新光商業銀行,15057
陽信商業銀行,1138
三信商業銀行,243
聯邦商業銀行,78297
遠東國際商業銀行,12082
元大商業銀行,7595
永豐商業銀行,18250
玉山商業銀行,97453
凱基商業銀行,1404
星展(台灣)商業銀行,23432
台新國際商業銀行,67457
安泰商業銀行,666
中國信託商業銀行,111593
台灣樂天信用卡股份有限公司,3083
台灣美國運通國際(股)公司,3813
