金融機構名稱,當月發卡數
臺灣銀行,1595
臺灣土地銀行,1450
合作金庫商業銀行,6164
第一商業銀行,13764
華南商業銀行,9562
彰化商業銀行,7561
上海商業儲蓄銀行,3274
台北富邦商業銀行,260215
國泰世華商業銀行,62183
高雄銀行,10
兆豐國際商業銀行,10049
花旗(台灣)商業銀行,10701
臺灣中小企業銀行,322
渣打國際商業銀行,697
台中商業銀行,1171
滙豐(台灣)商業銀行,8333
華泰商業銀行,13
臺灣新光商業銀行,9865
陽信商業銀行,1196
三信商業銀行,305
聯邦商業銀行,39356
遠東國際商業銀行,10275
元大商業銀行,5562
永豐商業銀行,9740
玉山商業銀行,58771
凱基商業銀行,1480
星展(台灣)商業銀行,5942
台新國際商業銀行,51140
安泰商業銀行,682
中國信託商業銀行,97345
台灣樂天信用卡股份有限公司,2518
台灣美國運通國際(股)公司,4095
