金融機構名稱,當月發卡數
臺灣銀行,1834
臺灣土地銀行,2080
合作金庫商業銀行,10014
第一商業銀行,15362
華南商業銀行,8137
彰化商業銀行,4168
上海商業儲蓄銀行,2470
台北富邦商業銀行,48177
國泰世華商業銀行,58330
高雄銀行,527
兆豐國際商業銀行,20337
花旗(台灣)商業銀行,11684
臺灣中小企業銀行,1361
渣打國際商業銀行,3826
台中商業銀行,1845
滙豐(台灣)商業銀行,8055
華泰商業銀行,6
臺灣新光商業銀行,10967
陽信商業銀行,1103
三信商業銀行,90
聯邦商業銀行,33011
遠東國際商業銀行,11180
元大商業銀行,3470
永豐商業銀行,19096
玉山商業銀行,68499
凱基商業銀行,3485
星展(台灣)商業銀行,5242
台新國際商業銀行,50310
日盛國際商業銀行,331
安泰商業銀行,316
中國信託商業銀行,60942
台灣樂天信用卡股份有限公司,1590
台灣美國運通國際(股)公司,1768
