金融機構名稱,當月發卡數
臺灣銀行,1774
臺灣土地銀行,1928
合作金庫商業銀行,6073
第一商業銀行,11756
華南商業銀行,8385
彰化商業銀行,5335
上海商業儲蓄銀行,1455
台北富邦商業銀行,52934
國泰世華商業銀行,51222
高雄銀行,17
兆豐國際商業銀行,5180
花旗(台灣)商業銀行,248
臺灣中小企業銀行,623
渣打國際商業銀行,999
台中商業銀行,1279
滙豐(台灣)商業銀行,10792
華泰商業銀行,62
臺灣新光商業銀行,4290
陽信商業銀行,674
三信商業銀行,212
聯邦商業銀行,22065
遠東國際商業銀行,8224
元大商業銀行,4246
永豐商業銀行,15074
玉山商業銀行,107944
凱基商業銀行,3610
星展(台灣)商業銀行,14207
台新國際商業銀行,68752
安泰商業銀行,1012
中國信託商業銀行,73605
台灣樂天信用卡股份有限公司,1314
台灣美國運通國際(股)公司,3169
