金融機構名稱,當月發卡數
臺灣銀行,2364
臺灣土地銀行,2556
合作金庫商業銀行,4602
第一商業銀行,9295
華南商業銀行,13767
彰化商業銀行,2140
上海商業儲蓄銀行,1466
台北富邦商業銀行,24411
國泰世華商業銀行,73731
高雄銀行,55
兆豐國際商業銀行,7806
花旗(台灣)商業銀行,24426
臺灣中小企業銀行,877
渣打國際商業銀行,17307
台中商業銀行,1650
滙豐(台灣)商業銀行,11124
華泰商業銀行,11
臺灣新光商業銀行,7639
陽信商業銀行,1204
三信商業銀行,122
聯邦商業銀行,25833
遠東國際商業銀行,12893
元大商業銀行,6113
永豐商業銀行,11694
玉山商業銀行,45684
凱基商業銀行,6597
星展(台灣)商業銀行,3450
台新國際商業銀行,56427
日盛國際商業銀行,395
安泰商業銀行,532
中國信託商業銀行,81955
台灣樂天信用卡股份有限公司,11894
台灣美國運通國際(股)公司,2534
台灣永旺信用卡(股)公司,77
