金融機構名稱,當月發卡數
臺灣銀行,1401
臺灣土地銀行,1513
合作金庫商業銀行,6242
第一商業銀行,12737
華南商業銀行,10154
彰化商業銀行,25266
上海商業儲蓄銀行,3033
台北富邦商業銀行,43368
國泰世華商業銀行,37021
高雄銀行,70
兆豐國際商業銀行,7224
花旗(台灣)商業銀行,16126
臺灣中小企業銀行,489
渣打國際商業銀行,896
台中商業銀行,1126
滙豐(台灣)商業銀行,9224
華泰商業銀行,5
臺灣新光商業銀行,7937
陽信商業銀行,932
三信商業銀行,183
聯邦商業銀行,15824
遠東國際商業銀行,2773
元大商業銀行,3281
永豐商業銀行,16619
玉山商業銀行,45213
凱基商業銀行,4009
星展(台灣)商業銀行,2144
台新國際商業銀行,56248
日盛國際商業銀行,215
安泰商業銀行,417
中國信託商業銀行,63302
台灣樂天信用卡股份有限公司,1289
台灣美國運通國際(股)公司,944
