金融機構名稱,當月發卡數
臺灣銀行,1696
臺灣土地銀行,1880
合作金庫商業銀行,7667
第一商業銀行,17015
華南商業銀行,8586
彰化商業銀行,6879
上海商業儲蓄銀行,2394
台北富邦商業銀行,55956
國泰世華商業銀行,62517
高雄銀行,22
兆豐國際商業銀行,7508
花旗(台灣)商業銀行,15376
臺灣中小企業銀行,1412
渣打國際商業銀行,875
台中商業銀行,1470
滙豐(台灣)商業銀行,6425
華泰商業銀行,19
臺灣新光商業銀行,27395
陽信商業銀行,1576
三信商業銀行,460
聯邦商業銀行,22206
遠東國際商業銀行,11717
元大商業銀行,4581
永豐商業銀行,15803
玉山商業銀行,32952
凱基商業銀行,2970
星展(台灣)商業銀行,4438
台新國際商業銀行,48784
日盛國際商業銀行,125
安泰商業銀行,347
中國信託商業銀行,91753
台灣樂天信用卡股份有限公司,826
台灣美國運通國際(股)公司,2389
