金融機構名稱,當月發卡數
臺灣銀行,362
臺灣土地銀行,574
合作金庫商業銀行,1876
第一商業銀行,11428
華南商業銀行,8874
彰化商業銀行,4263
上海商業儲蓄銀行,1043
台北富邦商業銀行,22832
國泰世華商業銀行,55230
高雄銀行,44
兆豐國際商業銀行,5339
花旗(台灣)商業銀行,13368
澳盛(台灣)商業銀行,3963
臺灣中小企業銀行,982
渣打國際商業銀行,6423
台中商業銀行,1808
匯豐(台灣)商業銀行,6915
華泰商業銀行,14
臺灣新光商業銀行,8131
陽信商業銀行,861
三信商業銀行,202
聯邦商業銀行,10102
遠東國際商業銀行,10671
元大商業銀行,9708
永豐商業銀行,13189
玉山商業銀行,28676
凱基商業銀行,4480
星展(台灣)商業銀行,70
台新國際商業銀行,31093
大眾商業銀行,7327
日盛國際商業銀行,383
安泰商業銀行,800
中國信託商業銀行,49341
台灣樂天信用卡股份有限公司,1607
台灣美國運通國際(股)公司,2210
台灣永旺信用卡(股)公司,243
