金融機構名稱,當月發卡數
臺灣銀行,1353
臺灣土地銀行,1058
合作金庫商業銀行,5665
第一商業銀行,14120
華南商業銀行,5236
彰化商業銀行,2308
上海商業儲蓄銀行,2331
台北富邦商業銀行,79666
國泰世華商業銀行,867523
高雄銀行,9
兆豐國際商業銀行,21560
花旗(台灣)商業銀行,15147
臺灣中小企業銀行,9763
渣打國際商業銀行,882
台中商業銀行,1312
滙豐(台灣)商業銀行,5831
華泰商業銀行,10
臺灣新光商業銀行,8578
陽信商業銀行,1084
三信商業銀行,192
聯邦商業銀行,53973
遠東國際商業銀行,9645
元大商業銀行,4892
永豐商業銀行,12558
玉山商業銀行,50332
凱基商業銀行,2141
星展(台灣)商業銀行,5436
台新國際商業銀行,54606
日盛國際商業銀行,78
安泰商業銀行,458
中國信託商業銀行,222441
台灣樂天信用卡股份有限公司,8112
台灣美國運通國際(股)公司,4330
