金融機構名稱,當月發卡數
臺灣銀行,1895
臺灣土地銀行,2583
合作金庫商業銀行,4384
第一商業銀行,12189
華南商業銀行,8410
彰化商業銀行,6647
上海商業儲蓄銀行,3420
台北富邦商業銀行,76924
國泰世華商業銀行,64565
高雄銀行,412
兆豐國際商業銀行,11726
花旗(台灣)商業銀行,16020
臺灣中小企業銀行,285
渣打國際商業銀行,4812
台中商業銀行,1443
滙豐(台灣)商業銀行,9462
華泰商業銀行,7
臺灣新光商業銀行,13110
陽信商業銀行,1412
三信商業銀行,186
聯邦商業銀行,30764
遠東國際商業銀行,11103
元大商業銀行,4194
永豐商業銀行,36389
玉山商業銀行,86840
凱基商業銀行,37282
星展(台灣)商業銀行,5313
台新國際商業銀行,60230
日盛國際商業銀行,228
安泰商業銀行,414
中國信託商業銀行,65013
台灣樂天信用卡股份有限公司,6823
台灣美國運通國際(股)公司,2566
