金融機構名稱,當月發卡數
臺灣銀行,3783
臺灣土地銀行,6247
合作金庫商業銀行,7035
第一商業銀行,11861
華南商業銀行,13915
彰化商業銀行,12572
上海商業儲蓄銀行,4408
台北富邦商業銀行,27454
國泰世華商業銀行,78592
高雄銀行,68
兆豐國際商業銀行,9585
花旗(台灣)商業銀行,33108
臺灣中小企業銀行,730
渣打國際商業銀行,6241
台中商業銀行,1590
滙豐(台灣)商業銀行,8761
華泰商業銀行,9
臺灣新光商業銀行,7519
陽信商業銀行,1827
三信商業銀行,119
聯邦商業銀行,23693
遠東國際商業銀行,12545
元大商業銀行,11707
永豐商業銀行,13096
玉山商業銀行,40807
凱基商業銀行,4720
星展(台灣)商業銀行,4621
台新國際商業銀行,68057
日盛國際商業銀行,488
安泰商業銀行,716
中國信託商業銀行,74679
台灣樂天信用卡股份有限公司,11070
台灣美國運通國際(股)公司,3698
台灣永旺信用卡(股)公司,240
