金融機構名稱,當月發卡數
臺灣銀行,2218
臺灣土地銀行,1547
合作金庫商業銀行,7808
第一商業銀行,13345
華南商業銀行,8965
彰化商業銀行,5645
上海商業儲蓄銀行,2958
台北富邦商業銀行,54807
國泰世華商業銀行,79973
高雄銀行,17
兆豐國際商業銀行,7772
花旗(台灣)商業銀行,16849
臺灣中小企業銀行,280
渣打國際商業銀行,759
台中商業銀行,1393
滙豐(台灣)商業銀行,8534
華泰商業銀行,37
臺灣新光商業銀行,9614
陽信商業銀行,850
三信商業銀行,241
聯邦商業銀行,28659
遠東國際商業銀行,15559
元大商業銀行,4157
永豐商業銀行,14457
玉山商業銀行,44887
凱基商業銀行,2419
星展(台灣)商業銀行,4909
台新國際商業銀行,58406
日盛國際商業銀行,79
安泰商業銀行,390
中國信託商業銀行,101580
台灣樂天信用卡股份有限公司,4764
台灣美國運通國際(股)公司,3545
