金融機構名稱,當月發卡數
臺灣銀行,2114
臺灣土地銀行,1675
合作金庫商業銀行,9342
第一商業銀行,18550
華南商業銀行,12570
彰化商業銀行,6759
上海商業儲蓄銀行,3534
台北富邦商業銀行,61257
國泰世華商業銀行,74059
高雄銀行,51
兆豐國際商業銀行,10516
花旗(台灣)商業銀行,18693
臺灣中小企業銀行,623
渣打國際商業銀行,817
台中商業銀行,1545
滙豐(台灣)商業銀行,8266
華泰商業銀行,11
臺灣新光商業銀行,10179
陽信商業銀行,1257
三信商業銀行,303
聯邦商業銀行,30166
遠東國際商業銀行,13339
元大商業銀行,4856
永豐商業銀行,18619
玉山商業銀行,48010
凱基商業銀行,2906
星展(台灣)商業銀行,5010
台新國際商業銀行,62792
日盛國際商業銀行,76
安泰商業銀行,419
中國信託商業銀行,117219
台灣樂天信用卡股份有限公司,1707
台灣美國運通國際(股)公司,3228
