金融機構名稱,當月發卡數
臺灣銀行,2578
臺灣土地銀行,3884
合作金庫商業銀行,9214
第一商業銀行,30341
華南商業銀行,8892
彰化商業銀行,5457
上海商業儲蓄銀行,2273
台北富邦商業銀行,97568
國泰世華商業銀行,72686
高雄銀行,270
兆豐國際商業銀行,14404
花旗(台灣)商業銀行,12173
臺灣中小企業銀行,927
渣打國際商業銀行,17068
台中商業銀行,1329
滙豐(台灣)商業銀行,8155
華泰商業銀行,20
臺灣新光商業銀行,11919
陽信商業銀行,966
三信商業銀行,104
聯邦商業銀行,31189
遠東國際商業銀行,11836
元大商業銀行,4260
永豐商業銀行,41802
玉山商業銀行,88120
凱基商業銀行,6734
星展(台灣)商業銀行,10352
台新國際商業銀行,68525
日盛國際商業銀行,269
安泰商業銀行,447
中國信託商業銀行,85145
台灣樂天信用卡股份有限公司,2797
台灣美國運通國際(股)公司,1750
