金融機構名稱,當月發卡數
臺灣銀行,1695
臺灣土地銀行,1796
合作金庫商業銀行,9753
第一商業銀行,43234
華南商業銀行,15704
彰化商業銀行,11349
上海商業儲蓄銀行,23667
台北富邦商業銀行,56091
國泰世華商業銀行,62274
高雄銀行,255
兆豐國際商業銀行,13034
花旗(台灣)商業銀行,32624
臺灣中小企業銀行,409
渣打國際商業銀行,1746
台中商業銀行,2085
滙豐(台灣)商業銀行,11878
華泰商業銀行,8
臺灣新光商業銀行,20358
陽信商業銀行,2154
三信商業銀行,183
聯邦商業銀行,22689
遠東國際商業銀行,9753
元大商業銀行,3286
永豐商業銀行,26997
玉山商業銀行,53639
凱基商業銀行,4282
星展(台灣)商業銀行,3355
台新國際商業銀行,60006
日盛國際商業銀行,271
安泰商業銀行,433
中國信託商業銀行,96517
台灣樂天信用卡股份有限公司,2781
台灣美國運通國際(股)公司,2378
