金融機構名稱,當月發卡數
臺灣銀行,2989
臺灣土地銀行,4786
合作金庫商業銀行,5254
第一商業銀行,9353
華南商業銀行,10967
彰化商業銀行,5113
上海商業儲蓄銀行,10180
台北富邦商業銀行,53851
國泰世華商業銀行,57065
高雄銀行,47
兆豐國際商業銀行,14045
花旗(台灣)商業銀行,16690
臺灣中小企業銀行,755
渣打國際商業銀行,4309
台中商業銀行,1361
滙豐(台灣)商業銀行,8522
華泰商業銀行,9
臺灣新光商業銀行,5814
陽信商業銀行,1635
三信商業銀行,89
聯邦商業銀行,20279
遠東國際商業銀行,8786
元大商業銀行,5603
永豐商業銀行,25048
玉山商業銀行,56653
凱基商業銀行,3844
星展(台灣)商業銀行,7581
台新國際商業銀行,81144
日盛國際商業銀行,279
安泰商業銀行,542
中國信託商業銀行,59963
台灣樂天信用卡股份有限公司,7583
台灣美國運通國際(股)公司,3514
