金融機構名稱,當月發卡數
臺灣銀行,1700
臺灣土地銀行,2458
合作金庫商業銀行,5657
第一商業銀行,20896
華南商業銀行,8078
彰化商業銀行,9547
上海商業儲蓄銀行,2630
台北富邦商業銀行,78954
國泰世華商業銀行,62701
高雄銀行,17
兆豐國際商業銀行,7449
花旗(台灣)商業銀行,15613
臺灣中小企業銀行,1024
渣打國際商業銀行,962
台中商業銀行,1902
滙豐(台灣)商業銀行,9945
華泰商業銀行,19
臺灣新光商業銀行,14612
陽信商業銀行,1890
三信商業銀行,284
聯邦商業銀行,35129
遠東國際商業銀行,9204
元大商業銀行,6914
永豐商業銀行,17712
玉山商業銀行,39663
凱基商業銀行,4187
星展(台灣)商業銀行,3624
台新國際商業銀行,57429
日盛國際商業銀行,196
安泰商業銀行,432
中國信託商業銀行,93720
台灣樂天信用卡股份有限公司,746
台灣美國運通國際(股)公司,2316
