金融機構名稱,當月發卡數
臺灣銀行,1215
臺灣土地銀行,2477
合作金庫商業銀行,7394
第一商業銀行,15078
華南商業銀行,19047
彰化商業銀行,2398
上海商業儲蓄銀行,4289
台北富邦商業銀行,300269
國泰世華商業銀行,66433
高雄銀行,46
兆豐國際商業銀行,12345
花旗(台灣)商業銀行,23439
臺灣中小企業銀行,481
渣打國際商業銀行,3654
台中商業銀行,1451
滙豐(台灣)商業銀行,5125
華泰商業銀行,3
臺灣新光商業銀行,11986
陽信商業銀行,1028
三信商業銀行,56
聯邦商業銀行,49815
遠東國際商業銀行,14874
元大商業銀行,3706
永豐商業銀行,26967
玉山商業銀行,114679
凱基商業銀行,6199
星展(台灣)商業銀行,6707
台新國際商業銀行,73779
日盛國際商業銀行,299
安泰商業銀行,584
中國信託商業銀行,81739
台灣樂天信用卡股份有限公司,8072
台灣美國運通國際(股)公司,3779
