金融機構名稱,當月發卡數
臺灣銀行,1847
臺灣土地銀行,2020
合作金庫商業銀行,5971
第一商業銀行,14485
華南商業銀行,8833
彰化商業銀行,6790
上海商業儲蓄銀行,4101
台北富邦商業銀行,360977
國泰世華商業銀行,209595
高雄銀行,29
兆豐國際商業銀行,7313
花旗(台灣)商業銀行,610
臺灣中小企業銀行,347
渣打國際商業銀行,3539
台中商業銀行,1446
滙豐(台灣)商業銀行,9362
華泰商業銀行,17
臺灣新光商業銀行,10261
陽信商業銀行,1043
三信商業銀行,258
聯邦商業銀行,83590
遠東國際商業銀行,12088
元大商業銀行,6136
永豐商業銀行,17427
玉山商業銀行,77963
凱基商業銀行,1287
星展(台灣)商業銀行,8984
台新國際商業銀行,62726
安泰商業銀行,546
中國信託商業銀行,112489
台灣樂天信用卡股份有限公司,2011
台灣美國運通國際(股)公司,3681
