金融機構名稱,當月發卡數
臺灣銀行,3247
臺灣土地銀行,2521
合作金庫商業銀行,9685
第一商業銀行,14772
華南商業銀行,7527
彰化商業銀行,8444
上海商業儲蓄銀行,2387
台北富邦商業銀行,52804
國泰世華商業銀行,60963
高雄銀行,606
兆豐國際商業銀行,19615
花旗(台灣)商業銀行,11671
臺灣中小企業銀行,1557
渣打國際商業銀行,4163
台中商業銀行,1388
滙豐(台灣)商業銀行,95831
華泰商業銀行,4
臺灣新光商業銀行,17805
陽信商業銀行,973
三信商業銀行,81
聯邦商業銀行,33018
遠東國際商業銀行,10753
元大商業銀行,3825
永豐商業銀行,26681
玉山商業銀行,71319
凱基商業銀行,4413
星展(台灣)商業銀行,5050
台新國際商業銀行,40801
日盛國際商業銀行,283
安泰商業銀行,416
中國信託商業銀行,58666
台灣樂天信用卡股份有限公司,1199
台灣美國運通國際(股)公司,2011
