金融機構名稱,當月發卡數
臺灣銀行,2076
臺灣土地銀行,3677
合作金庫商業銀行,6050
第一商業銀行,12542
華南商業銀行,8090
彰化商業銀行,19500
上海商業儲蓄銀行,7440
台北富邦商業銀行,45234
國泰世華商業銀行,75871
高雄銀行,75
兆豐國際商業銀行,14416
花旗(台灣)商業銀行,20307
臺灣中小企業銀行,535
渣打國際商業銀行,3614
台中商業銀行,1365
滙豐(台灣)商業銀行,8250
華泰商業銀行,8
臺灣新光商業銀行,6963
陽信商業銀行,1134
三信商業銀行,153
聯邦商業銀行,38138
遠東國際商業銀行,13705
元大商業銀行,5544
永豐商業銀行,29631
玉山商業銀行,155055
凱基商業銀行,6143
星展(台灣)商業銀行,8140
台新國際商業銀行,72755
日盛國際商業銀行,342
安泰商業銀行,511
中國信託商業銀行,63021
台灣樂天信用卡股份有限公司,8209
台灣美國運通國際(股)公司,3643
