金融機構名稱,當月發卡數
臺灣銀行,2650
臺灣土地銀行,2105
合作金庫商業銀行,7170
第一商業銀行,15760
華南商業銀行,9247
彰化商業銀行,8357
上海商業儲蓄銀行,3322
台北富邦商業銀行,135569
國泰世華商業銀行,58547
高雄銀行,20
兆豐國際商業銀行,6221
花旗(台灣)商業銀行,578
臺灣中小企業銀行,460
渣打國際商業銀行,6728
台中商業銀行,1450
滙豐(台灣)商業銀行,8884
華泰商業銀行,22
臺灣新光商業銀行,10947
陽信商業銀行,884
三信商業銀行,255
聯邦商業銀行,54395
遠東國際商業銀行,7722
元大商業銀行,6076
永豐商業銀行,16531
玉山商業銀行,88999
凱基商業銀行,1270
星展(台灣)商業銀行,14358
台新國際商業銀行,60994
安泰商業銀行,624
中國信託商業銀行,98168
台灣樂天信用卡股份有限公司,2969
台灣美國運通國際(股)公司,3392
