金融機構名稱,當月發卡數
臺灣銀行,2024
臺灣土地銀行,2484
合作金庫商業銀行,2825
第一商業銀行,7005
華南商業銀行,10178
彰化商業銀行,2221
上海商業儲蓄銀行,1095
台北富邦商業銀行,14686
國泰世華商業銀行,44155
高雄銀行,47
兆豐國際商業銀行,5521
花旗(台灣)商業銀行,14832
臺灣中小企業銀行,491
渣打國際商業銀行,12636
台中商業銀行,894
滙豐(台灣)商業銀行,6858
華泰商業銀行,8
臺灣新光商業銀行,8201
陽信商業銀行,1115
三信商業銀行,95
聯邦商業銀行,18416
遠東國際商業銀行,9437
元大商業銀行,6776
永豐商業銀行,7818
玉山商業銀行,27700
凱基商業銀行,3694
星展(台灣)商業銀行,2593
台新國際商業銀行,42356
日盛國際商業銀行,222
安泰商業銀行,361
中國信託商業銀行,52503
台灣樂天信用卡股份有限公司,9011
台灣美國運通國際(股)公司,1598
台灣永旺信用卡(股)公司,46
