金融機構名稱,當月發卡數
臺灣銀行,2558
臺灣土地銀行,2560
合作金庫商業銀行,5155
第一商業銀行,16021
華南商業銀行,8340
彰化商業銀行,7816
上海商業儲蓄銀行,3110
台北富邦商業銀行,61494
國泰世華商業銀行,69601
高雄銀行,617
兆豐國際商業銀行,14106
花旗(台灣)商業銀行,20145
臺灣中小企業銀行,468
渣打國際商業銀行,5363
台中商業銀行,2172
滙豐(台灣)商業銀行,8371
華泰商業銀行,5
臺灣新光商業銀行,15726
陽信商業銀行,1403
三信商業銀行,270
聯邦商業銀行,37690
遠東國際商業銀行,9854
元大商業銀行,3776
永豐商業銀行,30604
玉山商業銀行,83596
凱基商業銀行,34884
星展(台灣)商業銀行,5078
台新國際商業銀行,55382
日盛國際商業銀行,271
安泰商業銀行,506
中國信託商業銀行,64825
台灣樂天信用卡股份有限公司,2386
台灣美國運通國際(股)公司,2393
