金融機構名稱,當月發卡數
臺灣銀行,799
臺灣土地銀行,2316
合作金庫商業銀行,4341
第一商業銀行,9221
華南商業銀行,13016
彰化商業銀行,677
上海商業儲蓄銀行,1234
台北富邦商業銀行,25029
國泰世華商業銀行,72290
高雄銀行,51
兆豐國際商業銀行,9358
花旗(台灣)商業銀行,21296
澳盛(台灣)商業銀行,3
臺灣中小企業銀行,1649
渣打國際商業銀行,11983
台中商業銀行,1321
滙豐(台灣)商業銀行,6008
華泰商業銀行,9
臺灣新光商業銀行,4848
陽信商業銀行,883
三信商業銀行,91
聯邦商業銀行,22756
遠東國際商業銀行,13606
元大商業銀行,5997
永豐商業銀行,10520
玉山商業銀行,39788
凱基商業銀行,13483
星展(台灣)商業銀行,260
台新國際商業銀行,45100
大眾商業銀行,3431
日盛國際商業銀行,319
安泰商業銀行,648
中國信託商業銀行,81525
台灣樂天信用卡股份有限公司,11232
台灣美國運通國際(股)公司,2484
台灣永旺信用卡(股)公司,72
