金融機構名稱,當月發卡數
臺灣銀行,2507
臺灣土地銀行,2173
合作金庫商業銀行,6807
第一商業銀行,13805
華南商業銀行,10260
彰化商業銀行,15311
上海商業儲蓄銀行,2225
台北富邦商業銀行,61565
國泰世華商業銀行,66093
高雄銀行,23
兆豐國際商業銀行,7861
花旗(台灣)商業銀行,337
臺灣中小企業銀行,679
渣打國際商業銀行,2983
台中商業銀行,1609
滙豐(台灣)商業銀行,7382
華泰商業銀行,25
臺灣新光商業銀行,4346
陽信商業銀行,1318
三信商業銀行,324
聯邦商業銀行,42345
遠東國際商業銀行,6482
元大商業銀行,6547
永豐商業銀行,16739
玉山商業銀行,82386
凱基商業銀行,2195
星展(台灣)商業銀行,449440
台新國際商業銀行,57333
安泰商業銀行,861
中國信託商業銀行,86774
台灣樂天信用卡股份有限公司,1791
台灣美國運通國際(股)公司,3822
