金融機構名稱,當月發卡數
臺灣銀行,1778
臺灣土地銀行,1638
合作金庫商業銀行,6917
第一商業銀行,15096
華南商業銀行,9778
彰化商業銀行,14427
上海商業儲蓄銀行,3662
台北富邦商業銀行,37324
國泰世華商業銀行,164347
高雄銀行,68
兆豐國際商業銀行,9326
花旗(台灣)商業銀行,17387
臺灣中小企業銀行,344
渣打國際商業銀行,1054
台中商業銀行,1719
滙豐(台灣)商業銀行,7888
華泰商業銀行,4
臺灣新光商業銀行,9523
陽信商業銀行,637
三信商業銀行,272
聯邦商業銀行,14998
遠東國際商業銀行,6285
元大商業銀行,3229
永豐商業銀行,13048
玉山商業銀行,45847
凱基商業銀行,5397
星展(台灣)商業銀行,3825
台新國際商業銀行,53476
日盛國際商業銀行,203
安泰商業銀行,361
中國信託商業銀行,83992
台灣樂天信用卡股份有限公司,1198
台灣美國運通國際(股)公司,1344
