金融機構名稱,當月發卡數
臺灣銀行,1798
臺灣土地銀行,2548
合作金庫商業銀行,7603
第一商業銀行,21417
華南商業銀行,14346
彰化商業銀行,9272
上海商業儲蓄銀行,2964
台北富邦商業銀行,66733
國泰世華商業銀行,71826
高雄銀行,19
兆豐國際商業銀行,9226
花旗(台灣)商業銀行,16609
臺灣中小企業銀行,2778
渣打國際商業銀行,917
台中商業銀行,1917
滙豐(台灣)商業銀行,8526
華泰商業銀行,22
臺灣新光商業銀行,19144
陽信商業銀行,2140
三信商業銀行,602
聯邦商業銀行,30299
遠東國際商業銀行,16809
元大商業銀行,6429
永豐商業銀行,32596
玉山商業銀行,39491
凱基商業銀行,3567
星展(台灣)商業銀行,5897
台新國際商業銀行,55408
日盛國際商業銀行,206
安泰商業銀行,429
中國信託商業銀行,108913
台灣樂天信用卡股份有限公司,1106
台灣美國運通國際(股)公司,2701
