金融機構名稱,當月發卡數
臺灣銀行,1409
臺灣土地銀行,1837
合作金庫商業銀行,6845
第一商業銀行,14719
華南商業銀行,4986
彰化商業銀行,818
上海商業儲蓄銀行,1593
台北富邦商業銀行,49792
國泰世華商業銀行,65735
高雄銀行,560
兆豐國際商業銀行,14148
花旗(台灣)商業銀行,28091
臺灣中小企業銀行,516
渣打國際商業銀行,2338
台中商業銀行,1211
滙豐(台灣)商業銀行,4765
華泰商業銀行,7
臺灣新光商業銀行,8193
陽信商業銀行,1166
三信商業銀行,29
聯邦商業銀行,22882
遠東國際商業銀行,10014
元大商業銀行,2224
永豐商業銀行,17675
玉山商業銀行,48950
凱基商業銀行,9334
星展(台灣)商業銀行,5463
台新國際商業銀行,63771
日盛國際商業銀行,290
安泰商業銀行,473
中國信託商業銀行,88772
台灣樂天信用卡股份有限公司,1718
台灣美國運通國際(股)公司,2345
