金融機構名稱,當月發卡數
臺灣銀行,1922
臺灣土地銀行,1777
合作金庫商業銀行,8714
第一商業銀行,39324
華南商業銀行,11097
彰化商業銀行,3814
上海商業儲蓄銀行,17322
台北富邦商業銀行,52760
國泰世華商業銀行,60384
高雄銀行,90
兆豐國際商業銀行,9848
花旗(台灣)商業銀行,25357
臺灣中小企業銀行,338
渣打國際商業銀行,1573
台中商業銀行,1584
滙豐(台灣)商業銀行,8987
華泰商業銀行,5
臺灣新光商業銀行,15631
陽信商業銀行,1473
三信商業銀行,192
聯邦商業銀行,20885
遠東國際商業銀行,10479
元大商業銀行,2981
永豐商業銀行,21546
玉山商業銀行,52489
凱基商業銀行,5083
星展(台灣)商業銀行,3444
台新國際商業銀行,52424
日盛國際商業銀行,231
安泰商業銀行,420
中國信託商業銀行,83013
台灣樂天信用卡股份有限公司,2062
台灣美國運通國際(股)公司,2277
