金融機構名稱,當月發卡數
臺灣銀行,723
臺灣土地銀行,4354
合作金庫商業銀行,12258
第一商業銀行,20575
華南商業銀行,11894
彰化商業銀行,9678
上海商業儲蓄銀行,3056
台北富邦商業銀行,17267
國泰世華商業銀行,55076
高雄銀行,82
兆豐國際商業銀行,12616
花旗(台灣)商業銀行,16010
臺灣中小企業銀行,2491
渣打國際商業銀行,4829
台中商業銀行,1110
滙豐(台灣)商業銀行,7719
華泰商業銀行,8
臺灣新光商業銀行,6691
陽信商業銀行,703
三信商業銀行,43
聯邦商業銀行,18805
遠東國際商業銀行,9120
元大商業銀行,9932
永豐商業銀行,11822
玉山商業銀行,49001
凱基商業銀行,4542
星展(台灣)商業銀行,6240
台新國際商業銀行,63301
日盛國際商業銀行,297
安泰商業銀行,712
中國信託商業銀行,67332
台灣樂天信用卡股份有限公司,8281
台灣美國運通國際(股)公司,2838
台灣永旺信用卡(股)公司,99
