金融機構名稱,當月發卡數
臺灣銀行,2617
臺灣土地銀行,4303
合作金庫商業銀行,5406
第一商業銀行,11954
華南商業銀行,13705
彰化商業銀行,5965
上海商業儲蓄銀行,8826
台北富邦商業銀行,59398
國泰世華商業銀行,61424
高雄銀行,66
兆豐國際商業銀行,12771
花旗(台灣)商業銀行,21593
臺灣中小企業銀行,604
渣打國際商業銀行,4016
台中商業銀行,1523
滙豐(台灣)商業銀行,9021
華泰商業銀行,14
臺灣新光商業銀行,8084
陽信商業銀行,1462
三信商業銀行,155
聯邦商業銀行,51845
遠東國際商業銀行,11373
元大商業銀行,6068
永豐商業銀行,36755
玉山商業銀行,127293
凱基商業銀行,5048
星展(台灣)商業銀行,9067
台新國際商業銀行,83504
日盛國際商業銀行,351
安泰商業銀行,520
中國信託商業銀行,68861
台灣樂天信用卡股份有限公司,9100
台灣美國運通國際(股)公司,3506
